START
config	120	360
batch	0	test_loss	313256.0
batch	20	test_loss	202829.0
batch	40	test_loss	182138.0
batch	60	test_loss	171821.0
batch	80	test_loss	164032.0
batch	100	test_loss	156185.0
batch	120	test_loss	148549.0
batch	140	test_loss	140757.0
batch	160	test_loss	133395.0
batch	180	test_loss	125947.0
batch	200	test_loss	118743.0
batch	220	test_loss	111464.0
batch	240	test_loss	104818.0
batch	260	test_loss	98873.9
batch	280	test_loss	92436.6
batch	300	test_loss	86813.9
batch	320	test_loss	81605.4
batch	340	test_loss	77258.8
batch	360	test_loss	72578.3
batch	380	test_loss	68638.8
batch	400	test_loss	65158.7
batch	420	test_loss	61850.3
batch	440	test_loss	59138.7
batch	460	test_loss	56871.0
batch	480	test_loss	54176.5
batch	500	test_loss	51852.2
batch	520	test_loss	50487.6
batch	540	test_loss	48795.2
batch	560	test_loss	47033.2
batch	580	test_loss	45626.7
batch	600	test_loss	44505.1
batch	620	test_loss	43441.2
batch	640	test_loss	42835.1
batch	660	test_loss	41906.9
batch	680	test_loss	41345.2
batch	700	test_loss	40656.0
batch	720	test_loss	40269.0
batch	740	test_loss	40080.1
batch	760	test_loss	39541.6
batch	780	test_loss	39176.5
batch	800	test_loss	39011.5
batch	820	test_loss	38678.3
batch	840	test_loss	38428.5
batch	860	test_loss	38352.0
batch	880	test_loss	38227.6
batch	900	test_loss	37969.2
batch	920	test_loss	37864.2
batch	940	test_loss	37975.7
batch	960	test_loss	37728.8
batch	980	test_loss	37840.5
batch	1000	test_loss	37703.2
batch	1020	test_loss	37361.6
batch	1040	test_loss	37253.9
batch	1060	test_loss	37410.7
batch	1080	test_loss	37357.1
batch	1100	test_loss	37351.5
batch	1120	test_loss	37162.1
batch	1140	test_loss	37135.7
batch	1160	test_loss	37050.3
batch	1180	test_loss	37182.6
batch	1200	test_loss	37285.0
batch	1220	test_loss	37356.9
batch	1240	test_loss	37150.3
batch	1260	test_loss	37540.8
batch	1280	test_loss	37156.2
batch	1300	test_loss	36897.7
batch	1320	test_loss	36991.9
batch	1340	test_loss	36815.4
batch	1360	test_loss	37096.9
batch	1380	test_loss	36881.0
batch	1400	test_loss	37026.3
batch	1420	test_loss	37054.4
batch	1440	test_loss	36961.5
batch	1460	test_loss	37272.9
batch	1480	test_loss	36933.7
batch	1500	test_loss	36701.4
batch	1520	test_loss	36650.1
batch	1540	test_loss	36802.7
